1.749392852783203125e+02,1.430283355712890625e+01,8.640007972717285156e+00,2.583424091339111328e+00,3.125096559524536133e+00
2.178216705322265625e+02,1.780884742736816406e+01,8.770339965820312500e+00,2.471590280532836914e+00,3.121430635452270508e+00
2.539132843017578125e+02,2.120337867736816406e+01,1.803467178344726562e+01,2.337381124496459961e+00,3.121430635452270508e+00
2.918636474609375000e+02,1.876943969726562500e+01,2.209730529785156250e+01,2.148654222488403320e+00,3.121430635452270508e+00
3.117874450683593750e+02,2.168149185180664062e+01,2.097761154174804688e+01,2.016129493713378906e+00,3.121430635452270508e+00
8.389633941650390625e+01,2.621976613998413086e+00,1.185710430145263672e+01,2.860204935073852539e+00,3.082939386367797852e+00
1.159696960449218750e+02,3.422878503799438477e+00,1.205414962768554688e+01,2.768623590469360352e+00,3.086605310440063477e+00
1.536123657226562500e+02,4.267070293426513672e+00,1.256170654296875000e+01,2.656956434249877930e+00,3.084772348403930664e+00
1.807282562255859375e+02,5.334245681762695312e+00,1.418522548675537109e+01,2.557762145996093750e+00,3.086605310440063477e+00
2.193155364990234375e+02,7.997478008270263672e+00,1.373775482177734375e+01,2.413028478622436523e+00,3.086605310440063477e+00
2.543947448730468750e+02,9.276663780212402344e+00,2.031533622741699219e+01,2.289233207702636719e+00,2.998625516891479492e+00
2.819162902832031250e+02,1.028025341033935547e+01,2.455569076538085938e+01,2.210503101348876953e+00,2.998625516891479492e+00
3.031471557617187500e+02,1.210832500457763672e+01,2.439450454711914062e+01,2.080589056015014648e+00,2.998625516891479492e+00
3.200971679687500000e+02,2.449356269836425781e+01,1.939418029785156250e+01,1.934384465217590332e+00,2.998625516891479492e+00
3.303385314941406250e+02,2.470057678222656250e+01,2.541086769104003906e+01,1.858125090599060059e+00,2.998625516891479492e+00
8.003705596923828125e+01,-4.449999332427978516e+00,1.567366313934326172e+01,2.856397628784179688e+00,2.998625516891479492e+00
1.045594787597656250e+02,-5.813427925109863281e+00,1.683022689819335938e+01,2.799883842468261719e+00,2.998625516891479492e+00
1.277890625000000000e+02,-7.104974746704101562e+00,1.579210186004638672e+01,2.741055250167846680e+00,2.998625516891479492e+00
1.608778686523437500e+02,8.377094864845275879e-01,1.776739692687988281e+01,2.622641086578369141e+00,2.998625516891479492e+00
1.920217895507812500e+02,9.998794794082641602e-01,1.797830581665039062e+01,2.539502620697021484e+00,2.998625516891479492e+00
2.319674987792968750e+02,1.610519886016845703e+00,2.191232109069824219e+01,2.391940832138061523e+00,3.000458478927612305e+00
2.639124450683593750e+02,2.290407419204711914e+00,2.261079216003417969e+01,2.245015859603881836e+00,3.000458478927612305e+00
2.888462829589843750e+02,3.008193254470825195e+00,2.501268959045410156e+01,2.119588613510131836e+00,2.998625516891479492e+00
3.071866760253906250e+02,1.280374145507812500e+01,2.595146369934082031e+01,2.002671241760253906e+00,2.998625516891479492e+00
3.164710693359375000e+02,1.264051055908203125e+01,2.648124313354492188e+01,1.912202715873718262e+00,2.998625516891479492e+00
3.300817871093750000e+02,1.375802516937255859e+01,3.189803504943847656e+01,1.826438069343566895e+00,2.998625516891479492e+00
8.146616363525390625e+01,-6.802944183349609375e+00,2.225141716003417969e+01,2.925195932388305664e+00,2.998625516891479492e+00
1.233002243041992188e+02,-1.008088302612304688e+01,2.605206108093261719e+01,2.768242359161376953e+00,3.002291440963745117e+00
1.607807159423828125e+02,-1.314524459838867188e+01,2.756840896606445312e+01,2.641432523727416992e+00,3.000458478927612305e+00
1.929277954101562500e+02,-8.376826286315917969e+00,2.573041152954101562e+01,2.544797658920288086e+00,3.002291440963745117e+00
2.166010437011718750e+02,-7.519072294235229492e-01,2.579575538635253906e+01,2.459512233734130859e+00,3.002291440963745117e+00
2.465492553710937500e+02,1.070504188537597656e+01,3.285381317138671875e+01,2.312979698181152344e+00,3.002291440963745117e+00
2.730476989746093750e+02,1.233044624328613281e+01,2.995702171325683594e+01,2.214083671569824219e+00,3.002291440963745117e+00
2.945579528808593750e+02,2.048336410522460938e+01,3.185397148132324219e+01,2.107858180999755859e+00,3.002291440963745117e+00
3.130553588867187500e+02,2.176966094970703125e+01,3.285191726684570312e+01,1.989195466041564941e+00,3.002291440963745117e+00
3.242074890136718750e+02,2.197979736328125000e+01,3.047904777526855469e+01,1.908890962600708008e+00,3.002291440963745117e+00
3.318679199218750000e+02,2.192053985595703125e+01,2.880213356018066406e+01,1.855632901191711426e+00,3.002291440963745117e+00
7.989800262451171875e+01,3.052401781082153320e+00,2.801708793640136719e+01,2.589856624603271484e+00,2.996792554855346680e+00
1.013861923217773438e+02,4.225842952728271484e+00,2.610082817077636719e+01,2.624953985214233398e+00,3.000458478927612305e+00
1.284203643798828125e+02,5.575946331024169922e+00,2.674896049499511719e+01,2.581501245498657227e+00,3.002291440963745117e+00
1.488553771972656250e+02,5.945592403411865234e+00,2.753440856933593750e+01,2.533263683319091797e+00,3.002291440963745117e+00
1.686403198242187500e+02,7.029038906097412109e+00,2.386187362670898438e+01,2.514323949813842773e+00,3.002291440963745117e+00
1.888362274169921875e+02,8.199172019958496094e+00,2.993001937866210938e+01,2.487848997116088867e+00,3.002291440963745117e+00
2.099178009033203125e+02,8.749510765075683594e+00,2.877839279174804688e+01,2.472538709640502930e+00,3.002291440963745117e+00
2.349049835205078125e+02,1.101656150817871094e+01,3.596411132812500000e+01,2.395565986633300781e+00,3.002291440963745117e+00
2.664132080078125000e+02,1.342124176025390625e+01,3.888893127441406250e+01,2.259188413619995117e+00,3.002291440963745117e+00
2.833060302734375000e+02,1.427226161956787109e+01,3.765628814697265625e+01,2.180829763412475586e+00,3.002291440963745117e+00
3.023122558593750000e+02,2.154991531372070312e+01,4.207667160034179688e+01,2.074393510818481445e+00,3.002291440963745117e+00
3.150532531738281250e+02,2.190859413146972656e+01,4.047832870483398438e+01,1.998714685440063477e+00,3.002291440963745117e+00
3.258070983886718750e+02,2.379315757751464844e+01,3.825585556030273438e+01,1.914286732673645020e+00,3.002291440963745117e+00
7.663916015625000000e+01,1.064242601394653320e+00,3.033469963073730469e+01,2.610235691070556641e+00,2.994959831237792969e+00
9.601710510253906250e+01,1.333332538604736328e+00,3.014556884765625000e+01,2.624756336212158203e+00,2.994959831237792969e+00
1.195817565917968750e+02,1.660560846328735352e+00,2.786331748962402344e+01,2.618441343307495117e+00,3.002291440963745117e+00
1.517817687988281250e+02,2.634724378585815430e+00,2.925768852233886719e+01,2.539886236190795898e+00,3.002291440963745117e+00
1.753149719238281250e+02,3.043228864669799805e+00,2.923361587524414062e+01,2.477987766265869141e+00,3.002291440963745117e+00
2.052454681396484375e+02,3.919142007827758789e+00,3.105365753173828125e+01,2.376327753067016602e+00,3.002291440963745117e+00
2.271416015625000000e+02,4.337246894836425781e+00,2.796657752990722656e+01,2.344439506530761719e+00,3.002291440963745117e+00
2.477215118408203125e+02,4.730217933654785156e+00,3.043954849243164062e+01,2.277973651885986328e+00,3.002291440963745117e+00
2.706654357910156250e+02,5.168330192565917969e+00,3.428799438476562500e+01,2.187381744384765625e+00,3.002291440963745117e+00
2.918596191406250000e+02,5.573030948638916016e+00,3.658753204345703125e+01,2.093531847000122070e+00,3.002291440963745117e+00
7.340192413330078125e+01,1.156045055389404297e+01,3.422904586791992188e+01,2.730834007263183594e+00,2.994959831237792969e+00
1.009273605346679688e+02,1.589557456970214844e+01,3.389423370361328125e+01,2.708624839782714844e+00,3.000458478927612305e+00
1.231763534545898438e+02,1.939968299865722656e+01,3.413268661499023438e+01,2.663939476013183594e+00,3.000458478927612305e+00
1.406286926269531250e+02,2.214834403991699219e+01,3.408489608764648438e+01,2.622034072875976562e+00,3.000458478927612305e+00
1.610855560302734375e+02,2.594357681274414062e+01,3.441275787353515625e+01,2.564592838287353516e+00,3.002291440963745117e+00
1.833459014892578125e+02,2.952870750427246094e+01,3.723291778564453125e+01,2.486083745956420898e+00,3.002291440963745117e+00
2.077238006591796875e+02,3.345488357543945312e+01,3.879647064208984375e+01,2.399197578430175781e+00,3.002291440963745117e+00
2.300881805419921875e+02,3.705677032470703125e+01,3.728061294555664062e+01,2.328721046447753906e+00,3.002291440963745117e+00
2.487839965820312500e+02,4.051095199584960938e+01,3.788230895996093750e+01,2.254176139831542969e+00,3.002291440963745117e+00
2.704274597167968750e+02,4.355360031127929688e+01,4.070670700073242188e+01,2.155849218368530273e+00,3.002291440963745117e+00
2.857725219726562500e+02,4.602499008178710938e+01,4.152499389648437500e+01,2.090758562088012695e+00,3.002291440963745117e+00
3.018113708496093750e+02,4.807083511352539062e+01,4.385470199584960938e+01,1.999515414237976074e+00,3.002291440963745117e+00
3.135787963867187500e+02,4.938715744018554688e+01,4.284804153442382812e+01,1.927476644515991211e+00,3.002291440963745117e+00
3.217965087890625000e+02,5.125395584106445312e+01,4.485896301269531250e+01,1.851137876510620117e+00,3.002291440963745117e+00
6.683465576171875000e+01,1.740456223487854004e+00,3.946512222290039062e+01,2.792391061782836914e+00,2.991293907165527344e+00
9.402256774902343750e+01,2.611774682998657227e+00,4.170159912109375000e+01,2.737299203872680664e+00,3.000458478927612305e+00
1.122208938598632812e+02,3.702173471450805664e+00,4.067101287841796875e+01,2.713243484497070312e+00,3.000458478927612305e+00
1.333555603027343750e+02,4.862893581390380859e+00,3.992846679687500000e+01,2.669945240020751953e+00,3.002291440963745117e+00
1.526233673095703125e+02,5.565506458282470703e+00,4.221220397949218750e+01,2.604765176773071289e+00,3.002291440963745117e+00
1.742220306396484375e+02,6.655932426452636719e+00,4.199240112304687500e+01,2.545568704605102539e+00,3.002291440963745117e+00
1.955054779052734375e+02,7.808894157409667969e+00,4.351107025146484375e+01,2.475831270217895508e+00,3.002291440963745117e+00
2.195628204345703125e+02,1.526825332641601562e+01,4.131323623657226562e+01,2.405136823654174805e+00,3.002291440963745117e+00
2.484300689697265625e+02,1.597627258300781250e+01,5.027037429809570312e+01,2.267569303512573242e+00,3.002291440963745117e+00
2.671564941406250000e+02,1.578415012359619141e+01,4.896597290039062500e+01,2.192873001098632812e+00,3.002291440963745117e+00
2.831503295898437500e+02,1.722232627868652344e+01,5.031503295898437500e+01,2.110846042633056641e+00,3.002291440963745117e+00
2.956172180175781250e+02,1.695082855224609375e+01,4.859151840209960938e+01,2.046348094940185547e+00,3.002291440963745117e+00
3.071141357421875000e+02,1.814492797851562500e+01,4.699863052368164062e+01,1.973242878913879395e+00,3.002291440963745117e+00
3.176993408203125000e+02,1.821702766418457031e+01,5.024089813232421875e+01,1.924334287643432617e+00,3.000458478927612305e+00
3.294360046386718750e+02,1.889001274108886719e+01,4.371252822875976562e+01,1.854208350181579590e+00,3.002291440963745117e+00
3.354923706054687500e+02,1.923728942871093750e+01,4.977624511718750000e+01,1.780402421951293945e+00,3.002291440963745117e+00
6.769738769531250000e+01,5.061972141265869141e+00,4.472134017944335938e+01,2.562068700790405273e+00,2.991293907165527344e+00
8.703396606445312500e+01,6.811733722686767578e+00,4.371981811523437500e+01,2.615880250930786133e+00,3.002291440963745117e+00
1.059220123291015625e+02,8.475010871887207031e+00,4.304606628417968750e+01,2.621046781539916992e+00,3.000458478927612305e+00
1.244417419433593750e+02,1.017421245574951172e+01,4.255260467529296875e+01,2.597141265869140625e+00,3.002291440963745117e+00
1.511601104736328125e+02,1.235867500305175781e+01,3.992045593261718750e+01,2.558665752410888672e+00,3.002291440963745117e+00
1.832288055419921875e+02,1.498057460784912109e+01,4.299605941772460938e+01,2.458482742309570312e+00,3.002291440963745117e+00
2.053470306396484375e+02,1.786580657958984375e+01,4.524049758911132812e+01,2.383804082870483398e+00,3.002291440963745117e+00
2.296599426269531250e+02,2.038279914855957031e+01,4.418368911743164062e+01,2.304450511932373047e+00,3.002291440963745117e+00
2.452002716064453125e+02,2.778141593933105469e+01,4.772753143310546875e+01,2.229037761688232422e+00,3.002291440963745117e+00
2.600041809082031250e+02,3.864010620117187500e+01,4.898896026611328125e+01,2.155776262283325195e+00,3.002291440963745117e+00
2.747093811035156250e+02,4.131296539306640625e+01,4.687508392333984375e+01,2.100861310958862305e+00,3.002291440963745117e+00
2.917018127441406250e+02,4.335079956054687500e+01,4.901692581176757812e+01,2.051321506500244141e+00,3.002291440963745117e+00
3.035081176757812500e+02,4.510537719726562500e+01,5.860865783691406250e+01,1.980707645416259766e+00,3.002291440963745117e+00
3.165040283203125000e+02,4.703673934936523438e+01,5.307176589965820312e+01,1.905393600463867188e+00,3.002291440963745117e+00
3.245677490234375000e+02,4.823511505126953125e+01,5.381314086914062500e+01,1.856593370437622070e+00,3.002291440963745117e+00
3.291773986816406250e+02,4.833635711669921875e+01,5.324482727050781250e+01,1.803727149963378906e+00,3.002291440963745117e+00
3.308277893066406250e+02,4.857869720458984375e+01,5.999045562744140625e+01,1.763485312461853027e+00,3.002291440963745117e+00
7.882466888427734375e+01,1.241450691223144531e+01,4.659254074096679688e+01,2.405480861663818359e+00,2.996792554855346680e+00
1.010041275024414062e+02,1.626718330383300781e+01,4.486888504028320312e+01,2.457670688629150391e+00,3.000458478927612305e+00
1.350857086181640625e+02,2.151569938659667969e+01,4.559613037109375000e+01,2.446258306503295898e+00,3.002291440963745117e+00
1.688701324462890625e+02,2.629594039916992188e+01,4.542438888549804688e+01,2.390022993087768555e+00,3.000458478927612305e+00
1.955057678222656250e+02,3.079121971130371094e+01,4.559586715698242188e+01,2.368220090866088867e+00,3.000458478927612305e+00
2.265975646972656250e+02,3.609119796752929688e+01,4.862568664550781250e+01,2.289739370346069336e+00,3.002291440963745117e+00
2.522234191894531250e+02,3.972397613525390625e+01,5.309000396728515625e+01,2.204994678497314453e+00,3.002291440963745117e+00
2.781254882812500000e+02,4.281453704833984375e+01,5.405715179443359375e+01,2.110163688659667969e+00,3.002291440963745117e+00
3.006468811035156250e+02,4.574742126464843750e+01,5.606534957885742188e+01,1.999302625656127930e+00,3.002291440963745117e+00
3.162315368652343750e+02,4.643538665771484375e+01,6.181553268432617188e+01,1.894669413566589355e+00,3.002291440963745117e+00
3.304651794433593750e+02,4.793965148925781250e+01,6.471199798583984375e+01,1.768917083740234375e+00,3.002291440963745117e+00
3.349861145019531250e+02,4.918930435180664062e+01,6.940441131591796875e+01,1.687260508537292480e+00,2.998625516891479492e+00
7.037886047363281250e+01,7.850289821624755859e+00,5.452271652221679688e+01,2.425917863845825195e+00,2.993126869201660156e+00
9.044075775146484375e+01,1.072428321838378906e+01,5.432500457763671875e+01,2.497730970382690430e+00,3.000458478927612305e+00
1.117181320190429688e+02,1.344398689270019531e+01,5.225138854980468750e+01,2.522748708724975586e+00,3.002291440963745117e+00
1.287430877685546875e+02,1.936139869689941406e+01,5.093815612792968750e+01,2.511137247085571289e+00,3.002291440963745117e+00
1.532808990478515625e+02,2.605329132080078125e+01,5.233702850341796875e+01,2.461664915084838867e+00,3.000458478927612305e+00
1.745607299804687500e+02,2.998206901550292969e+01,5.449671936035156250e+01,2.406428813934326172e+00,3.002291440963745117e+00
2.071527099609375000e+02,3.595024871826171875e+01,5.404474639892578125e+01,2.319430112838745117e+00,3.000458478927612305e+00
2.281642303466796875e+02,3.918886184692382812e+01,5.536199569702148438e+01,2.244897603988647461e+00,3.002291440963745117e+00
2.486740264892578125e+02,4.315605163574218750e+01,5.297122955322265625e+01,2.174347877502441406e+00,3.002291440963745117e+00
2.665588378906250000e+02,4.673660659790039062e+01,5.502027511596679688e+01,2.091235399246215820e+00,3.002291440963745117e+00
2.859293212890625000e+02,4.911043548583984375e+01,5.895803451538085938e+01,2.009501218795776367e+00,3.002291440963745117e+00
3.043686523437500000e+02,5.336592102050781250e+01,5.957475280761718750e+01,1.930503249168395996e+00,3.002291440963745117e+00
3.261725769042968750e+02,5.777259063720703125e+01,6.400681304931640625e+01,1.804982185363769531e+00,3.002291440963745117e+00
8.241651153564453125e+01,5.156493186950683594e+00,6.307295989990234375e+01,2.302295446395874023e+00,3.049947023391723633e+00
9.644773101806640625e+01,6.538718700408935547e+00,5.835231399536132812e+01,2.333206176757812500e+00,3.049947023391723633e+00
1.158343048095703125e+02,8.661339759826660156e+00,5.943477249145507812e+01,2.280528306961059570e+00,3.049947023391723633e+00
1.444892883300781250e+02,1.080397415161132812e+01,5.935916137695312500e+01,2.298962831497192383e+00,3.051779985427856445e+00
1.696508636474609375e+02,1.209332942962646484e+01,5.847961807250976562e+01,2.278981208801269531e+00,3.049947023391723633e+00
1.919411315917968750e+02,1.334745883941650391e+01,5.932211685180664062e+01,2.231662273406982422e+00,3.051779985427856445e+00
2.124096221923828125e+02,1.477082443237304688e+01,5.581206893920898438e+01,2.195063829421997070e+00,3.049947023391723633e+00
2.371441955566406250e+02,1.649085044860839844e+01,6.138815307617187500e+01,2.171971559524536133e+00,3.051779985427856445e+00
2.580764160156250000e+02,1.839662551879882812e+01,6.085648345947265625e+01,2.151537656784057617e+00,3.048114061355590820e+00
2.739110107421875000e+02,1.952537155151367188e+01,6.835330200195312500e+01,2.093981504440307617e+00,3.049947023391723633e+00
2.936639404296875000e+02,2.144579696655273438e+01,6.626522827148437500e+01,2.028733253479003906e+00,3.051779985427856445e+00
3.129505004882812500e+02,2.285426139831542969e+01,7.908538055419921875e+01,1.898797512054443359e+00,3.049947023391723633e+00
3.248590393066406250e+02,2.429085731506347656e+01,7.590894317626953125e+01,1.817716360092163086e+00,3.053612947463989258e+00
3.322664794921875000e+02,2.484473609924316406e+01,7.615479278564453125e+01,1.751243948936462402e+00,3.053612947463989258e+00
8.047231292724609375e+01,5.876760482788085938e+00,6.666896057128906250e+01,2.340385913848876953e+00,3.042615413665771484e+00
1.030538101196289062e+02,7.705697059631347656e+00,6.394645309448242188e+01,2.433956861495971680e+00,3.051779985427856445e+00
1.271662750244140625e+02,9.730654716491699219e+00,6.035002136230468750e+01,2.448000669479370117e+00,3.049947023391723633e+00
1.545858001708984375e+02,1.155892467498779297e+01,6.048723220825195312e+01,2.416859865188598633e+00,3.049947023391723633e+00
1.814838867187500000e+02,1.325346946716308594e+01,6.026936340332031250e+01,2.366076707839965820e+00,3.049947023391723633e+00
2.078922576904296875e+02,1.518202972412109375e+01,5.962069320678710938e+01,2.301148414611816406e+00,3.051779985427856445e+00
2.325335540771484375e+02,1.698154449462890625e+01,6.167505645751953125e+01,2.220311164855957031e+00,3.049947023391723633e+00
2.577274475097656250e+02,1.882141304016113281e+01,6.200341796875000000e+01,2.138610601425170898e+00,3.051779985427856445e+00
2.849612426757812500e+02,2.130755805969238281e+01,6.719911193847656250e+01,2.020929336547851562e+00,3.051779985427856445e+00
3.060360717773437500e+02,2.288339614868164062e+01,7.290277862548828125e+01,1.900918841361999512e+00,3.049947023391723633e+00
3.197772827148437500e+02,2.391087532043457031e+01,7.228003692626953125e+01,1.824516057968139648e+00,3.055445909500122070e+00
3.284443054199218750e+02,2.570577049255371094e+01,8.156484222412109375e+01,1.731004714965820312e+00,3.053612947463989258e+00
8.874385070800781250e+01,7.255594253540039062e+00,6.449612426757812500e+01,2.286492586135864258e+00,3.049947023391723633e+00
1.164286117553710938e+02,1.074076080322265625e+01,6.567865753173828125e+01,2.330570697784423828e+00,3.053612947463989258e+00
1.518192749023437500e+02,1.320873165130615234e+01,6.393062591552734375e+01,2.338796854019165039e+00,3.053612947463989258e+00
1.850454559326171875e+02,1.545247650146484375e+01,6.467498016357421875e+01,2.284202814102172852e+00,3.051779985427856445e+00
2.144200744628906250e+02,1.903022956848144531e+01,6.453182220458984375e+01,2.226079225540161133e+00,3.051779985427856445e+00
2.338523406982421875e+02,2.075488281250000000e+01,6.695215606689453125e+01,2.164222240447998047e+00,3.051779985427856445e+00
2.553656158447265625e+02,2.266423225402832031e+01,6.404426574707031250e+01,2.116012573242187500e+00,3.049947023391723633e+00
2.761475524902343750e+02,2.450867080688476562e+01,6.886501312255859375e+01,2.025047540664672852e+00,3.051779985427856445e+00
2.947914428710937500e+02,2.719507026672363281e+01,6.932342529296875000e+01,1.939656257629394531e+00,3.051779985427856445e+00
3.100760803222656250e+02,2.751990127563476562e+01,6.841654205322265625e+01,1.857739090919494629e+00,3.055445909500122070e+00
3.182277832031250000e+02,2.713032913208007812e+01,7.913385772705078125e+01,1.793376088142395020e+00,3.055445909500122070e+00
3.256479492187500000e+02,2.605567550659179688e+01,8.619418334960937500e+01,1.736565589904785156e+00,3.051779985427856445e+00
3.344348754882812500e+02,2.500687408447265625e+01,9.823995208740234375e+01,1.614578127861022949e+00,3.053612947463989258e+00
8.682671356201171875e+01,-7.402362346649169922e+00,7.254110717773437500e+01,2.380018711090087891e+00,3.042615413665771484e+00
1.126593322753906250e+02,-9.801699638366699219e+00,7.255286407470703125e+01,2.423581838607788086e+00,3.049947023391723633e+00
1.427117919921875000e+02,-1.141862678527832031e+01,7.354221343994140625e+01,2.403098344802856445e+00,3.051779985427856445e+00
1.744666137695312500e+02,-1.395938777923583984e+01,7.197228240966796875e+01,2.367182254791259766e+00,3.053612947463989258e+00
2.050161437988281250e+02,-1.640370941162109375e+01,7.499320983886718750e+01,2.282971620559692383e+00,3.053612947463989258e+00
2.285567016601562500e+02,-1.788804435729980469e+01,7.233376312255859375e+01,2.230164766311645508e+00,3.051779985427856445e+00
2.605302429199218750e+02,-1.267156410217285156e+01,7.693892669677734375e+01,2.121317386627197266e+00,3.051779985427856445e+00
2.849952087402343750e+02,-1.386148262023925781e+01,8.129064178466796875e+01,2.011378288269042969e+00,3.053612947463989258e+00
3.063027038574218750e+02,-1.276689720153808594e+01,7.943390655517578125e+01,1.916082262992858887e+00,3.051779985427856445e+00
3.229288330078125000e+02,-1.289844703674316406e+01,8.310170745849609375e+01,1.797737121582031250e+00,3.055445909500122070e+00
8.297480010986328125e+01,-4.320593178272247314e-01,8.090634918212890625e+01,2.197886228561401367e+00,3.042615413665771484e+00
1.017164611816406250e+02,-5.296492576599121094e-01,8.073369598388671875e+01,2.281821250915527344e+00,3.051779985427856445e+00
1.269488449096679688e+02,-4.406892657279968262e-01,7.801149749755859375e+01,2.341570377349853516e+00,3.053612947463989258e+00
1.533099060058593750e+02,-1.064410567283630371e+00,7.632151794433593750e+01,2.351709365844726562e+00,3.051779985427856445e+00
1.837256164550781250e+02,-9.566803574562072754e-01,7.731518554687500000e+01,2.318405151367187500e+00,3.051779985427856445e+00
2.077308502197265625e+02,-1.081678390502929688e+00,8.160090637207031250e+01,2.260965347290039062e+00,3.053612947463989258e+00
